$GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  APR 06, 2025 18:58:49

*RUN   1        : WW23_G-1                  CSCER048 CIOB2301    1
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : CIOB2301 WH ROOTS ANATOMY
 DATA PATH      : C:\DSSAT48\Wheat\
 TREATMENT  1   : WW23_G-1                  CSCER048
  
@YEAR DOY   DAS   DAP TMEAN TKILL  GSTD  L#SD PARID PARUD  AWAD  LAID  SAID  CAID  TWAD SDWAD  RWAD  CWAD  LWAD  SWAD  HWAD  HIAD CHWAD  EWAD RSWAD SNWPD SNWLD SNWSD  RS%D  H#AD  HWUD  T#AD  SLAD  RDPD  PTFD  SWXD WAVRD WUPRD  WFTD  WFPD  WFGD  NFTD  NFPD  NFGD NUPRD  TFPD  TFGD VRNFD DYLFD
 2023  53   174    81  15.3  -6.0 36.11 15.69  0.83  0.77  63.1  2.05 0.368  2.42  2412    15   480  1917  1005   912     0  0.00     0     0   343     0 475.7 11.19  17.9     0     0  1256   204  1.20  0.76  44.2  15.1  0.27  1.00  0.73  0.79  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  54   175    82  16.1  -6.0 36.94 15.88  0.83  0.67  56.2  2.08 0.377  2.46  2446    15   487  1944  1028   916     0  0.00     0     0   330     0 491.9 11.58  17.0     0     0  1228   202  1.20  0.76  43.4  14.2  0.23  1.00  0.77  0.82  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  55   176    83  13.1  -6.0 37.62 16.03  0.83  1.06  57.4  2.11 0.387  2.49  2482    15   495  1972  1051   921     0  0.00     0     0   319     0 507.9 11.90  16.2     0     0  1205   201  1.20  0.78  42.7  23.0  0.37  1.00  0.63  0.72  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  56   177    84  15.6  -6.0 38.43 16.21  0.84  0.98  52.5  2.12 0.395  2.52  2513    15   502  1996  1069   927     0  0.00     0     0   309     0 524.6 12.29  15.5     0     0  1179   199  1.20  0.78  42.0  21.7  0.34  1.00  0.66  0.74  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  57   178    85  17.0  -6.0 39.31 16.41  0.84  0.57  49.7  2.13 0.402  2.53  2540    15   508  2017  1085   932     0  0.00     0     0   301     0 541.7 12.71  14.9     0     0  1152   197  1.20  0.76  41.3  12.8  0.20  1.00  0.80  0.85  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  58   179    86  16.0  -6.0 40.15 16.60  0.84  0.56  48.9  2.14 0.408  2.55  2567    15   515  2037  1099   938     0  0.00     0     0   293     0 558.9 13.12  14.4     0     0  1126   195  1.20  0.77  40.7  12.7  0.20  1.00  0.80  0.85  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  59   180    87  16.1  -6.0 41.09 16.60  0.83  0.61  47.3  2.07 0.405  2.47  2610    15   521  2074  1070   982     0  0.00     0     0   326    21 558.9 13.53  15.9     0     0  1102   193  1.20  0.77  40.0  14.1  0.21  1.00  0.79  0.84  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  60   181    88  12.6  -6.0 41.82 16.60  0.82  1.95  50.8  2.04 0.410  2.45  2657    15   526  2116  1065  1024     0  0.00     0     0   344    27 558.9 13.86  16.5     0     0  1083   192  1.20  0.82  39.4  45.1  0.68  0.64  0.32  0.48  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  61   182    89  14.6  -6.0 42.68 16.60  0.81  0.53  47.4  1.98 0.407  2.38  2699    15   532  2152  1036  1069     0  0.00     0     0   375    47 558.9 14.25  17.8     0     0  1062   191  1.20  0.78  38.8  12.5  0.19  1.00  0.81  0.86  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  62   183    90  14.9  -6.0 43.54 16.60  0.80  0.51  45.5  1.91 0.404  2.31  2740    15   537  2188  1008  1112     0  0.00     0     0   406    67 558.9 14.64  19.1     0     0  1041   189  1.20  0.78  38.2  12.0  0.18  1.00  0.82  0.86  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  63   184    91  14.5  -6.0 44.38 16.60  0.79  0.50  44.3  1.85 0.401  2.25  2781    15   543  2223   981  1155     0  0.00     0     0   436    87 558.9 15.03  20.4     0     0  1021   188  1.20  0.79  37.7  11.8  0.17  1.00  0.83  0.87  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  64   185    92  15.5  -6.0 45.28 16.60  0.78  0.47  42.3  1.78 0.397  2.18  2819    15   547  2256   954  1196     0  0.00     0     0   465   106 558.9 15.45  21.6     0     0  1001   187  1.20  0.79  37.1  11.4  0.17  1.00  0.83  0.87  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  65   186    93  16.9  -6.0 46.27 16.60  0.77  0.48  40.5  1.72 0.394  2.11  2856    15   552  2288   926  1236     0  0.00     0     0   495   126 558.9 15.91  22.9     0     0   979   186  1.20  0.79  36.6  11.6  0.17  1.00  0.83  0.87  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  66   187    94  16.9  -6.0 47.24 16.60  0.76  0.61  39.7  1.66 0.390  2.05  2892    15   556  2320   899  1275     0  0.00     0     0   524   146 558.9 16.38  24.1     0     0   958   184  1.20  0.80  36.0  14.9  0.21  1.00  0.79  0.84  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  67   188    95  18.4  -6.0 48.31 16.60  0.74  0.51  37.8  1.59 0.387  1.98  2926    15   560  2351   871  1314     0  0.00     0     0   553   165 558.9 16.89  25.3     0     0   935   183  1.20  0.80  35.5  12.5  0.18  1.00  0.82  0.86  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  68   189    96  19.7  -6.0 49.46 16.60  0.73  0.45  36.1  1.53 0.382  1.91  2959    15   564  2380   843  1338     0  0.00    13    13   581   185 558.9 17.44  26.5     0     0   912   181  1.20  0.81  35.0  11.2  0.16  1.00  0.84  0.88  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  69   190    97  19.4  -6.0 52.02 16.60  0.71  0.43  35.5  1.47 0.378  1.84  2991    15   567  2408   816  1351     0  0.00    37    26   610   205 558.9 17.99  27.7     0     0   890   180  1.20  0.81  34.5  10.9  0.15  1.00  0.85  0.88  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  70   191    98  19.6  -6.0 55.95 16.60  0.70  0.44  34.6  1.42 0.379  1.79  3023    15   570  2437   794  1361     0  0.00    61    39   634   221 558.9 18.55  28.6     0     0   869   178  1.20  0.82  34.0  11.1  0.15  1.00  0.85  0.88  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  71   192    99  22.8  -6.0 61.26 16.60  0.69  0.41  32.0  1.36 0.378  1.74  3052    15   573  2464   771  1371     0  0.00    85    52   658   237 558.9 19.19  29.6     0     0   845   177  1.20  0.84  33.6  10.6  0.14  1.00  0.86  0.89  0.00  0.00  0.00   2.0  0.00  0.18  0.00  0.00
 2023  72   193   100  22.0  -6.0 70.35 16.60  0.65  0.41  31.8  1.24 0.378  1.62  3081    15   575  2491   710  1392     0  0.00   112    64   707   278 558.9 19.82  32.0     0     0   822   175  1.20  0.86  33.1  10.6  0.14  1.00  0.86  0.89  0.00  0.00  0.00   2.0  0.00  0.13  0.00  0.00
 2023  73   194   101  19.8  -6.0 71.87 16.60  0.62  0.43  32.4  1.13 0.378  1.51  3112    15   577  2520   651  1410     2  0.00   140    79   754   317 558.9 20.39  34.3  3851 .0000   803   173  1.20  0.88  32.7  11.2  0.15  1.00  0.85  0.89  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  74   195   102  19.5  -6.0 73.37 16.60  0.58  0.51  31.9  1.03 0.374  1.40  3142    15   578  2549   596  1429    10  0.00   161    87   810   353 558.9 20.95  37.1  3851 .0003   785   172  1.20  0.90  32.2  13.4  0.18  1.00  0.82  0.86  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  75   196   103  20.5  -6.0 74.94 16.60  0.55  0.57  30.9  0.93 0.369  1.30  3171    15   579  2577   544  1453    25  0.01   168   102   858   388 558.9 21.55  39.6  3851 .0006   766   170  1.20  0.92  31.8  15.2  0.20  1.00  0.80  0.85  0.00  0.00  0.00   2.0  0.00  0.03  0.00  0.00
 2023  76   197   104  20.0  -6.0 76.49 16.60  0.50  1.42  31.0  0.83 0.365  1.19  3201    15   579  2607   489  1473    47  0.02   175   124   902   423 558.9 22.13  42.2  3851 .0012   749   169  1.20  0.97  42.4  52.2  0.49  1.00  0.51  0.62  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  77   198   105  19.0  -6.0 77.95 16.60  0.47  2.88 158.2  0.75 0.361  1.11  3358    15   580  2762   445  1596    75  0.03   195   152  1057   452 558.9 22.68  47.3  3851 .0019   732   168  1.20  0.98  68.7  33.3  2.44  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  78   199   106  19.0  -6.0 79.42 16.60  0.43  2.88 154.8  0.67 0.357  1.03  3511    15   581  2914   404  1709   108  0.04   214   185  1202   479 558.9 23.23  51.7  3851 .0028   717   166  1.20  0.98  64.1  31.7  6.43  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  79   200   107  19.0  -6.0 80.18 16.60  0.40  2.88 142.0  0.60 0.353  0.95  3651    15   582  3053   362  1807   148  0.05   231   225  1329   506 558.9 23.78  55.4  3851 .0039   702   165  1.20  0.98  61.8  33.9  7.44  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  80   201   108  20.1  -6.0 80.49 16.60  0.37  2.88 128.7  0.55 0.349  0.90  3778    15   583  3179   337  1883   194  0.06   244   271  1425   521 558.9 24.37  57.8  3851 .0050   687   164  1.20  0.98  60.0  36.3  7.46  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.01  0.00  0.00
 2023  81   202   109  20.2  -6.0 80.80 16.60  0.36  2.88 121.2  0.53 0.345  0.87  3898    15   584  3298   324  1950   240  0.07   254   317  1507   530 558.9 24.96  59.6  3851 .0062   673   162  1.20  0.98  58.3  36.7  5.97  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.02  0.00  0.00
 2023  82   203   110  19.6  -6.0 81.10 16.60  0.35  2.88 121.4  0.50 0.342  0.84  4017    15   585  3417   310  2019   284  0.08   265   361  1591   539 558.9 25.53  61.3  3851 .0074   659   161  1.20  0.98  56.6  36.4  4.98  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  83   204   111  17.6  -6.0 81.37 16.60  0.33  2.88 124.6  0.48 0.338  0.81  4141    15   586  3539   297  2094   324  0.09   276   401  1682   548 558.9 26.05  63.0  3851 .0084   648   160  1.20  0.98  55.0  35.8  4.31  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  84   205   112  17.1  -6.0 81.63 16.60  0.32  2.88 114.9  0.45 0.335  0.79  4254    15   587  3652   285  2161   362  0.10   287   440  1763   556 558.9 26.55  64.5  3851 .0094   637   159  1.20  0.98  53.5  38.3  3.85  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  85   206   113  17.5  -6.0 81.90 16.60  0.31  2.88 111.4  0.43 0.332  0.76  4364    15   588  3761   274  2225   402  0.11   297   479  1840   564 558.9 27.06  65.8  3851 .0104   626   158  1.20  0.98  52.1  37.7  3.18  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  86   207   114  17.5  -6.0 82.17 16.60  0.29  2.88  83.2  0.41 0.329  0.74  4446    15   588  3842   261  2265   442  0.11   303   519  1890   571 558.9 27.58  66.8  3851 .0115   616   157  1.20  0.98  51.0  49.5  3.51  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  87   208   115  18.8  -6.0 82.46 16.60  0.28  2.88  95.8  0.39 0.326  0.71  4540    15   589  3936   249  2313   484  0.12   311   561  1950   579 558.9 28.13  67.9  3851 .0126   605   156  1.20  0.98  49.7  40.9  2.58  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  88   209   116  18.0  -6.0 82.73 16.60  0.27  2.88  94.7  0.37 0.323  0.69  4634    15   590  4029   236  2362   525  0.13   319   602  2010   588 558.9 28.66  68.9  3851 .0136   595   155  1.20  0.98  48.5  40.8  2.24  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  89   210   117  19.3  -6.0 83.03 16.60  0.25  2.88  88.8  0.34 0.319  0.66  4721    15   590  4116   223  2403   569  0.14   325   646  2062   596 558.9 29.23  69.9  3851 .0148   585   154  1.20  0.98  47.3  41.6  2.01  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  90   211   118  18.7  -6.0 83.32 16.60  0.24  2.88  92.9  0.32 0.316  0.64  4813    15   591  4207   209  2449   611  0.15   333   688  2119   605 558.9 29.78  70.8  3851 .0159   576   153  1.20  0.98  46.1  39.5  1.70  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  91   212   119  19.4  -6.0 83.62 16.60  0.22  2.88  84.9  0.30 0.313  0.61  4897    15   591  4290   196  2488   655  0.15   339   732  2167   613 558.9 30.35  71.7  3851 .0170   566   152  1.20  0.98  44.9  41.3  1.58  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  92   213   120  20.8  -6.0 83.94 16.60  0.21  2.88  77.7  0.27 0.310  0.58  4973    15   591  4366   181  2517   702  0.16   344   779  2205   622 558.9 30.97  72.5  3851 .0182   556   151  1.20  0.98  43.9  43.0  1.49  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.06  0.00  0.00
 2023  93   214   121  18.6  -6.0 84.22 16.60  0.19  2.88  68.9  0.25 0.307  0.56  5041    15   592  4434   166  2543   744  0.17   349   821  2240   632 558.9 31.52  73.3  3851 .0193   548   150  1.20  0.98  43.0  49.3  1.56  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  94   215   122  17.1  -6.0 84.49 16.60  0.17  2.88  69.6  0.23 0.304  0.53  5109    15   592  4502   152  2573   783  0.17   354   860  2278   641 558.9 32.02  74.0  3851 .0203   540   149  1.20  0.98  42.1  50.3  1.47  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  95   216   123  15.9  -6.0 84.73 16.60  0.16  2.88  62.9  0.21 0.302  0.51  5171    15   592  4564   139  2599   818  0.18   359   895  2312   648 558.9 32.49  74.7  3851 .0212   534   148  1.20  0.98  41.3  56.0  1.53  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  96   217   124  15.9  -6.0 84.97 16.60  0.15  2.88  60.4  0.19 0.300  0.49  5231    15   592  4623   127  2623   854  0.18   363   931  2343   656 558.9 32.96  75.3  3851 .0222   527   147  1.20  0.98  40.6  56.5  1.46  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  97   218   125  17.3  -6.0 85.24 16.60  0.13  2.88  55.3  0.17 0.297  0.46  5285    15   593  4677   114  2640   893  0.19   366   970  2366   663 558.9 33.48  75.8  3851 .0232   520   147  1.20  0.98  39.9  59.0  1.44  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  98   219   126  19.2  -6.0 85.54 16.60  0.12  2.88  50.7  0.15 0.294  0.44  5335    15   593  4727   101  2649   937  0.20   369  1014  2380   671 558.9 34.05  76.3  3851 .0243   513   146  1.20  0.98  39.2  60.8  1.41  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023  99   220   127  20.0  -6.0 85.84 16.60  0.10  2.88  45.2  0.12 0.292  0.42  5379    15   593  4771    86  2653   982  0.21   370  1059  2388   680 558.9 34.64  76.8  3851 .0255   505   145  1.20  0.98  38.6  66.1  1.47  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023 100   221   128  19.5  -6.0 86.14 16.60  0.08  2.88  35.8  0.10 0.289  0.39  5414    15   592  4806    70  2650  1026  0.21   371  1103  2388   690 558.9 35.22  77.3  3851 .0266   498   144  1.20  0.98  38.1  83.1  1.77  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023 101   222   129  21.5  -6.0 86.47 16.60  0.06  2.88  30.3  0.08 0.286  0.36  5444    15   592  4836    54  2637  1075  0.22   370  1152  2378   699 558.9 35.86  77.7  3851 .0279   490   143  1.20  0.98  37.7  93.7  1.93  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.10  0.00  0.00
 2023 102   223   130  20.7  -6.0 86.79 16.60  0.04  2.88  23.5  0.05 0.283  0.34  5466    15   592  4859    37  2622  1121  0.23   369  1199  2365   709 558.9 36.47  78.1  3851 .0291   483   142  1.20  0.98  37.4  99.9  2.46  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.04  0.00  0.00
 2023 103   224   131  20.1  -6.0 87.10 16.60  0.02  2.88  13.5  0.03 0.281  0.31  5479    15   591  4872    20  2599  1167  0.24   367  1244  2343   719 558.9 37.06  78.4  3851 .0303   477   141  1.20  0.98  37.2  99.9  4.28  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.01  0.00  0.00
 2023 104   225   132  20.2  -6.0 87.41 16.60  0.00  2.88   8.6  0.00 0.278  0.28  5487    15   591  4881     4  2571  1213  0.25   364  1290  2315   729 558.9 37.66  78.8  3851 .0315   470   138  1.20  0.98  37.0  99.9  6.59  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.01  0.00  0.00
 2023 105   226   133  19.8  -6.0 87.71 16.60  0.00  2.88   1.5  0.00 0.276  0.28  5488    15   590  4882     0  2535  1257  0.26   360  1334  2274   731 558.9 38.24  78.6  3851 .0326   464   -99  1.20  0.98  37.0  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2023 106   227   134  21.2  -6.0 88.04 16.60  0.00  0.00   0.0  0.00 0.273  0.27  5487    15   590  4882     0  2492  1305  0.27   354  1382  2226   731 558.9 38.87  78.2  3851 .0339   458   -99  1.20  0.98  37.0  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.08  0.00  0.00
 2023 107   228   135  20.6  -6.0 88.36 16.60  0.00  0.00   0.0  0.00 0.270  0.27  5487    15   589  4882     0  2447  1352  0.28   349  1429  2179   734 558.9 39.48  77.9  3851 .0351   452   -99  1.20  0.98  37.0  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.04  0.00  0.00
 2023 108   229   136  21.3  -6.0 88.69 16.60  0.00  0.00   0.0  0.00 0.267  0.27  5486    15   589  4882     0  2399  1400  0.29   345  1477  2131   738 558.9 40.11  77.6  3851 .0364   446   -99  1.20  0.98  36.9  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.09  0.00  0.00
 2023 109   230   137  21.0  -6.0 89.01 16.60  0.00  0.00   0.0  0.00 0.263  0.26  5485    15   588  4882     0  2353  1448  0.30   340  1525  2083   741 558.9 40.73  77.3  3851 .0376   440   -99  1.20  0.98  36.9  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.07  0.00  0.00
 2023 110   231   138  20.2  -6.0 89.32 16.60  0.00  0.00   0.0  0.00 0.260  0.26  5485    15   587  4882     0  2308  1494  0.31   336  1571  2037   744 558.9 41.32  77.1  3851 .0388   435   -99  1.20  0.98  36.9  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.01  0.00  0.00
 2023 111   232   139  21.7  -6.0 89.65 16.60  0.00  0.00   0.0  0.00 0.257  0.26  5484    15   587  4882     0  2261  1543  0.32   331  1620  1988   748 558.9 41.95  76.7  3851 .0401   429   -99  1.20  0.98  36.9  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.11  0.00  0.00
 2023 112   233   140  22.4  -6.0 90.00 16.60  0.00  0.00   0.0  0.00 0.254  0.25  5483    15   586  4882     0  2211  1593  0.33   326  1671  1938   751 558.9 42.61  76.4  3851 .0414   424   -99  1.20  0.98  36.9  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.16  0.00  0.00
 2023 113   234   141  20.8  -6.0 91.03 16.60  0.00  0.00   0.0  0.00 0.251  0.25  5483    15   585  4882     0  2206  1594  0.33   327  1671  1937   755 558.9 43.22  76.5  3851 .0414   419   -99  1.20  0.98  36.9  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.05  0.00  0.00

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  APR 06, 2025 18:58:51

*RUN  51        : DR23_G-9                  CSCER048 CIOB2302    9
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : CIOB2302 WH ROOTS ANATOMY DROUGHT
 DATA PATH      : C:\DSSAT48\Wheat\
 TREATMENT  9   : DR23_G-9                  CSCER048
  
@YEAR DOY   DAS   DAP TMEAN TKILL  GSTD  L#SD PARID PARUD  AWAD  LAID  SAID  CAID  TWAD SDWAD  RWAD  CWAD  LWAD  SWAD  HWAD  HIAD CHWAD  EWAD RSWAD SNWPD SNWLD SNWSD  RS%D  H#AD  HWUD  T#AD  SLAD  RDPD  PTFD  SWXD WAVRD WUPRD  WFTD  WFPD  WFGD  NFTD  NFPD  NFGD NUPRD  TFPD  TFGD VRNFD DYLFD
 2022 337    93     0  23.0  -6.0  0.00  0.00  0.00  0.00   0.0  0.00 0.000  0.00    77    77     0     0     0     0     0  0.00     0     0     0     0     0     0   0.0     0     0   270   -99  0.04  0.98  22.2  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.20  0.50  0.00
 2022 338    94     1  22.0  -6.0  6.72  0.00  0.00  0.00   0.0  0.00 0.000  0.00    77    77     0     0     0     0     0  0.00     0     0     0     0     0     0   0.0     0     0   270   -99  0.04  0.98   8.1  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.13  0.50  0.00
 2022 339    95     2  22.2  -6.0 10.00  0.00  0.00  0.00   0.0  0.00 0.000  0.00    77    75     2     0     0     0     0  0.00     0     0     0     0     0     0   0.0     0     0   270   -99  0.07  0.98   6.4  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.15  0.50  0.00
 2022 340    96     3  19.7  -6.0 10.46  0.46  0.03  0.00   0.0  0.04 0.004  0.04    77    55     3    18    12     6     0  0.00     0     0     0     0     0 .0017   0.0     0     0   270   300  0.10  0.75   8.1  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.1  0.00  0.00  0.50  0.43
 2022 341    97     4  20.0  -6.0 10.92  0.92  0.06  2.87   2.9  0.07 0.009  0.08    79    35     5    40    25    15     0  0.00     0     0     2     0     0 .0049   5.5     0     0   270   297  0.13  0.76   8.0  99.9  2.33  0.00  0.00  0.00  0.00  0.00  0.00   0.2  0.00  0.00  0.50  0.43
 2022 342    98     5  20.8  -6.0 11.40  1.40  0.07  0.94   4.0  0.09 0.010  0.10    82    27     6    49    29    20     0  0.00     0     0     5     0 0.372 .0098  10.9     0     0   270   297  0.16  0.70   7.5  43.6  0.47  1.00  0.53  0.64  0.30  0.30  0.30   0.4  0.00  0.05  0.50  0.43
 2022 343    99     6  18.0  -6.0 11.82  1.82  0.08  0.94   5.1  0.10 0.012  0.11    86    21     8    58    34    24     0  0.00     0     0     7     0 0.805 .0155  12.8     0     0   270   295  0.19  0.71   8.7  42.4  0.51  0.98  0.49  0.61  0.36  0.36  0.36   0.4  0.00  0.00  0.50  0.43
 2022 344   100     7  17.0  -6.0 12.11  2.11  0.09  0.71   4.6  0.11 0.012  0.12    90    18     9    63    36    27     0  0.00     0     0    10     0 1.301 .0220  15.2     0     0   270   295  0.22  0.70   9.9  41.4  0.40  1.00  0.60  0.69  0.39  0.39  0.39   0.9  0.00  0.00  0.50  0.43
 2022 345   101     8  16.2  -6.0 12.30  2.30  0.09  0.78   5.1  0.11 0.013  0.12    94    17    10    67    37    30     0  0.00     0     0    12     0 1.826 .0293  17.9     0     0   270   294  0.24  0.70  11.2  46.6  0.42  1.00  0.58  0.68  0.35  0.35  0.35   1.4  0.00  0.00  0.50  0.43
 2022 346   102     9  16.1  -6.0 12.49  2.49  0.09  0.85   5.8  0.11 0.013  0.12    99    16    11    71    38    33     0  0.00     0     0    14     0 2.368 .0376  20.0     0     0   270   293  0.27  0.70  12.5  50.2  0.43  1.00  0.57  0.67  0.31  0.31  0.31   1.6  0.00  0.00  0.50  0.43
 2022 347   103    10  15.1  -6.0 12.66  2.66  0.09  1.01   6.8  0.12 0.014  0.13   104    16    13    76    39    36     0  0.00     0     0    17     0 2.929 .0462  22.1     0     0   270   292  0.29  0.71  13.7  58.0  0.49  1.00  0.51  0.63  0.28  0.28  0.28   1.7  0.00  0.00  0.50  0.43
 2022 348   104    11  15.2  -6.0 12.84  2.84  0.10  1.02   7.6  0.12 0.014  0.13   110    16    14    81    41    40     0  0.00     0     0    20     0 3.508 .0558  24.5     0     0   270   292  0.31  0.71  15.0  57.6  0.47  1.00  0.53  0.64  0.25  0.25  0.25   1.9  0.00  0.00  0.50  0.43
 2022 349   105    12  14.6  -6.0 13.01  3.01  0.10  1.14   8.5  0.12 0.015  0.14   117    15    15    86    42    44     0  0.00     0     0    23     0 4.105 .0660  27.0     0     0   270   291  0.32  0.71  15.9  60.7  0.51  0.98  0.49  0.61  0.22  0.22  0.22   2.0  0.00  0.00  0.50  0.43
 2022 350   106    13  12.5  -6.0 13.15  3.15  0.11  2.31   9.8  0.13 0.016  0.15   126    15    17    93    46    48     0  0.00     0     0    25     0 4.105 .0756  26.4     0     0   301   290  0.34  0.74  16.5  99.9  1.02  0.00  0.00  0.21  0.20  0.20  0.20   1.3  0.00  0.00  0.50  0.43
 2022 351   107    14  14.9  -6.0 13.33  3.33  0.11  1.33  10.5  0.14 0.017  0.15   134    15    19   100    48    53     0  0.00     0     0    29     0 4.778 .0883  28.6     0     0   307   289  0.35  0.72  17.4  62.2  0.56  0.88  0.44  0.57  0.17  0.17  0.17   1.6  0.00  0.00  0.50  0.43
 2022 352   108    15  15.5  -6.0 13.51  3.51  0.11  1.42  11.6  0.14 0.017  0.16   144    15    21   108    50    58     0  0.00     0     0    33     0 5.479 0.103  30.7     0     0   315   288  0.37  0.72  18.3  62.5  0.58  0.84  0.42  0.55  0.15  0.15  0.15   2.0  0.00  0.00  0.50  0.43
 2022 353   109    16  14.8  -6.0 13.68  3.68  0.12  1.50  12.9  0.15 0.018  0.17   156    15    23   117    53    64     0  0.00     0     0    38     0 5.479 0.118  32.3     0     0   324   287  0.38  0.72  19.1  62.5  0.60  0.80  0.40  0.54  0.13  0.13  0.13   2.0  0.00  0.00  0.50  0.43
 2022 354   110    17  16.6  -6.0 13.87  3.87  0.13  1.66  13.8  0.16 0.020  0.18   168    15    25   128    57    71     0  0.00     0     0    42     0 5.479 0.137  33.0     0     0   340   286  0.40  0.73  20.1  65.7  0.65  0.69  0.35  0.50  0.12  0.12  0.12   1.6  0.00  0.00  0.50  0.43
